Date-Time,Model,Treatment,Task,Prompt Tokens,Completion Tokens,Total Tokens,Start Date-Time,End Date-Time,Duration (s),Prompt,Response,Error Message
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001003,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.000997,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001016,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001002,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.0,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.0,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001012,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.0,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001002,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.000995,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.000999,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.000998,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001008,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.0,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.001003,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.0,,,
2023-04-25 12:29:35,rules,baseline,explain,0,0,0,2023-04-25 12:29:35,2023-04-25 12:29:35,0.000999,,,
